ihghgighi;contaCreditoCode;data;valor;historico;numeroDocumento
3.3.1.02.005;2.1.3.03.005;30/09/2025;244.07;PROVISÃO DE INSS/13 SALÁRIO;FIL095
3.3.1.02.005;2.1.3.03.005;30/09/2025;97.15;PROVISÃO DE INSS/13 SALÁRIO;FIL095
3.3.1.02.005;2.1.3.03.005;30/09/2025;164.15;PROVISÃO DE INSS/13 SALÁRIO;FIL095
3.3.1.02.005;2.1.3.03.005;30/09/2025;109.43;PROVISÃO DE INSS/13 SALÁRIO;FIL095
3.3.1.02.005;2.1.3.03.005;30/09/2025;1155.37;PROVISÃO DE INSS/13 SALÁRIO;FIL095
3.3.1.02.005;2.1.3.03.005;30/09/2025;565.87;PROVISÃO DE INSS/13 SALÁRIO;FIL095
3.3.1.02.005;2.1.3.03.005;30/09/2025;616.04;PROVISÃO DE INSS/13 SALÁRIO;FIL095
3.3.1.02.005;2.1.3.03.005;30/09/2025;496.73;PROVISÃO DE INSS/13 SALÁRIO;FIL095
3.3.1.02.005;2.1.3.03.005;30/09/2025;1883.57;PROVISÃO DE INSS/13 SALÁRIO;FIL095
3.3.1.02.005;2.1.3.03.005;30/09/2025;632.13;PROVISÃO DE INSS/13 SALÁRIO;FIL095
3.3.1.02.006;2.1.3.03.006;30/09/2025;380.3;PROVISÃO DE FGTS/13 SALÁRIO;FIL095
3.3.1.02.006;2.1.3.03.006;30/09/2025;179.6;PROVISÃO DE FGTS/13 SALÁRIO;FIL095
3.3.1.02.006;2.1.3.03.006;30/09/2025;72.86;PROVISÃO DE FGTS/13 SALÁRIO;FIL095
3.3.1.02.006;2.1.3.03.006;30/09/2025;29;PROVISÃO DE FGTS/13 SALÁRIO;FIL095
3.3.1.02.006;2.1.3.03.006;30/09/2025;49;PROVISÃO DE FGTS/13 SALÁRIO;FIL095
3.3.1.02.006;2.1.3.03.006;30/09/2025;32.66;PROVISÃO DE FGTS/13 SALÁRIO;FIL095
3.3.1.02.006;2.1.3.03.006;30/09/2025;344.88;PROVISÃO DE FGTS/13 SALÁRIO;FIL095
3.3.1.02.006;2.1.3.03.006;30/09/2025;168.92;PROVISÃO DE FGTS/13 SALÁRIO;FIL095
3.3.1.02.006;2.1.3.03.006;30/09/2025;183.89;PROVISÃO DE FGTS/13 SALÁRIO;FIL095
3.3.1.02.006;2.1.3.03.006;30/09/2025;148.27;PROVISÃO DE FGTS/13 SALÁRIO;FIL095
3.3.1.02.006;2.1.3.03.006;30/09/2025;562.27;PROVISÃO DE FGTS/13 SALÁRIO;FIL095
3.3.1.02.006;2.1.3.03.006;30/09/2025;188.7;PROVISÃO DE FGTS/13 SALÁRIO;FIL095
1.2.4.01.003;1.1.5.01.001;29/09/2025;83153.2;"OP 5020 - IMPORTACAO - ICMS SOBRE NF 
003030 | 000050 FLOTTWEG SE 000569 
IMP009527/25 ";CUSTOS
1.2.4.01.003;1.1.5.01.001;29/09/2025;14602.91;"OP 5020 - IMPORTACAO - PIS SOBRE NF 003030 
| 000050 FLOTTWEG SE 000569 IMP009527/25 ";CUSTOS
1.2.4.01.003;1.1.5.01.001;29/09/2025;67103.83;"OP 5020 - IMPORTACAO - COFINS SOBRE NF 
003030 | 000050 FLOTTWEG SE 000569 
IMP009527/25 ";CUSTOS
1.1.5.01.001;1.2.4.01.003;29/09/2025;258905.45;"OP 5020 - IMPORTACAO - IMPOSTOS SOBRE 
IMPORTACAO DA NF 003030 | 000050 
FLOTTWEG SE 000569 IMP009527/25 ";CUSTOS
1.1.5.01.001;1.2.4.01.003;29/09/2025;695376.5;"OP 5020 - IMPORTACAO - NF 003030 | 000050 
FLOTTWEG SE PROC  000569 IMP009527/25 ";CUSTOS
2.1.2.03.000050;1.1.5.02.001;01/09/2025;872781.3;VR REVERSAO ESTOQUE EM TRANSITO CF INVOICES 90067769/7770/7771/7814/7815/7835/7864/7922/7969/7988 FLOTTWEG SE ;CONCIL
3.3.4.01.006;1.1.9.01.004;30/09/2025;760.86;VR APROPRIACAO DESP IPVA DO MES;CONCIL
3.3.3.09.009;1.1.5.03.001;30/09/2025;33844;VR PROVISAO DO MES PERDAS ESTOQUE-MAQUINAS Z92;CONCIL
3.3.3.09.009;1.1.5.03.001;30/09/2025;10022.4;VR PROVISAO DO MES PERDAS ESTOQUE-MAQUINAS SA4E;CONCIL
3.3.3.09.009;1.1.5.03.001;30/09/2025;7103.01;VR PROVISAO DO MES PERDAS ESTOQUE-MAQUINAS S4A;CONCIL
3.3.3.09.009;1.1.5.03.001;30/09/2025;8895.8;VR PROVISAO DO MES PERDAS ESTOQUE-MAQUINAS AC1500;CONCIL
3.3.3.09.009;1.1.5.03.001;30/09/2025;9573.37;VR PROVISAO DO MES PERDAS ESTOQUE-SPARE ROTOR;CONCIL
3.3.3.09.009;1.1.5.03.001;30/09/2025;5342.99;VR PROVISAO DO MES PERDAS ESTOQUE-MAQUINAS AC2510;CONCIL
2.1.4.02.001;3.6.1.01.001;01/09/2025;1664212.16;VR AJUSTE PROVISAO IRPJ;CONCIL
2.1.4.02.002;3.6.1.01.002;01/09/2025;587726.44;VR AJUSTE PROVISAO CSLL;CONCIL
2.1.4.01.003;1.1.4.01.001;30/09/2025;177428.81;VR ICMS A RECOLHER TRANSFERE PARA APURACAO;CONCIL
2.1.4.01.006;1.1.4.01.011;30/09/2025;145903.46;VR IPI A RECOLHER TRANSFERE PARA APURACAO;CONCIL
3.4.1.01.007;2.1.4.01.007;30/09/2025;18.9;VR PIS S/RECEITAS FINANCEIRAS;CONCIL
3.4.1.01.008;2.1.4.01.008;30/09/2025;116.32;VR COFINS S/RECEITAS FINANCEIRAS ;CONCIL
2.1.4.01.007;1.1.4.01.005;30/09/2025;26335.65;VR PIS A RECOLHER TRANSFERE PARA APURACAO;CONCIL
2.1.4.01.008;1.1.4.01.006;30/09/2025;124254.15;VR COFINS A RECOLHER TRANSFERE PARA APURACAO;CONCIL
2.1.3.04.006;3.3.3.09.014;30/09/2025;34860.2;VR REV PROV PERDA COM HEDGE PROC 85929-ITAU;LANC09
2.1.3.04.006;3.3.3.09.014;30/09/2025;66537.69;VR REV PROV PERDA COM HEDGE PROC 69931-ITAU;LANC09
2.1.3.04.006;3.3.3.09.014;30/09/2025;230070.87;VR REV PROV PERDA COM HEDGE PROC 25F02653058;LANC09
2.1.3.04.006;3.3.3.09.014;30/09/2025;87274.11;VR REV PROV PERDA COM HEDGE PROC 25G02690011;LANC09
2.1.3.04.006;3.3.3.09.014;30/09/2025;92515.71;VR REV PROV PERDA COM HEDGE PROC 25G02690012;LANC09
2.1.3.04.006;3.3.3.09.014;30/09/2025;171339.36;VR REV PROV PERDA COM HEDGE PROC 25G02690014;LANC09
2.1.3.04.006;3.3.3.09.014;30/09/2025;94050.19;VR REV PROV PERDA COM HEDGE PROC 25G04178269;LANC09
3.3.3.09.014;2.1.3.04.006;30/09/2025;509802.48;VR PROV PERDA COM HEDGE PROC 25F02653058;LANC09
3.3.3.09.014;2.1.3.04.006;30/09/2025;137042.14;VR PROV PERDA COM HEDGE PROC 25G02690011;LANC09
3.3.3.09.014;2.1.3.04.006;30/09/2025;142478.31;VR PROV PERDA COM HEDGE PROC 25G02690012;LANC09
3.3.3.09.014;2.1.3.04.006;30/09/2025;257569.49;VR PROV PERDA COM HEDGE PROC 25G02690014;LANC09
3.3.3.09.014;2.1.3.04.006;30/09/2025;133834.09;VR PROV PERDA COM HEDGE PROC 25G04178269;LANC09
3.3.3.09.014;2.1.3.04.006;30/09/2025;11733.74;VR PROV PERDA COM HEDGE PROC 25I04013340;LANC09
3.3.3.09.014;2.1.3.04.006;30/09/2025;4998.86;VR PROV PERDA COM HEDGE PROC 25I04013339;LANC09
1.1.5.02.001;2.1.2.03.000050;30/09/2025;2579824.89;VR ESTOQUE EM TRANSITO CF INVOICES FLOTTWEG SE;CONCIL
3.2.1.01.008;1.1.3.06.001;18/09/2025;1250.36;"OP 5060 - IMPOR GARANTIA - IMPOSTOS 
SOBRE IMPOR GARANTIA  NF 003002 | 000050 
FLOTTWEG SE 000563 IMP009606/25 ";CONCIL
3.2.1.01.008;1.1.3.06.001;01/09/2025;1593.07;"OP 5029 - OUTRAS ENTRADAS - IMPOSTOS 
SOBRE IMPORTACAO DA NF 002859 | 000050 
FLOTTWEG SE 000519 IMP009473/25";CONCIL
3.2.1.01.008;1.1.3.06.001;01/09/2025;1974.49;"OP 5060 - IMPOR GARANTIA - IMPOSTOS 
SOBRE IMPOR GARANTIA  NF 002931 | 000050 
FLOTTWEG SE 000532 IMP009508/25";CONCIL
2.1.2.03.000050;3.4.1.01.005;30/09/2025;44846.63;VR VARIACAO CAMBIAL ATIVA DO MES-FLOTTWEG SE ;CONCIL
2.1.2.03.000050;1.1.3.05.001;30/09/2025;1046977.41;VR BX COMPENSAÇÃO NF 2951 IMP 9553-25;CONCIL
2.1.2.03.000050;1.1.3.05.001;30/09/2025;1046977.42;VR BX COMPENSACAO NF 3018 IMP 9617-25;CONCIL
1.1.9.01.001;2.1.6.01.002;01/09/2025;31024.35;VR APOL 03015541 TOKIO MARINE SEGURADORA RAMO EMPRESARIAL 01.18 PERIODO 15/07/25 A 15/07/26;CONCIL
3.3.3.02.008;1.1.9.01.001;30/09/2025;3994.92;VR COMPL APROPRIACAO DESP SEGURO JUL E AGO TOKIO MARINE;CONCIL
3.3.3.02.008;1.1.9.01.001;30/09/2025;12560.52;VR APROPRIACAO DESP SEGURO DO MES ;CONCIL
3.6.1.01.002;2.1.4.02.002;30/09/2025;593210.97;VR PROVISAO CSLL ;CONCIL
3.6.1.01.001;2.1.4.02.001;30/09/2025;1661962.27;VR PROVISAO IRPJ ;CONCIL
3.3.3.09.014;2.1.3.04.006;30/09/2025;45865.75;VR PROV PERDA COM HEDGE PROC 69931-ITAU ;LANC09
3.2.1.03.001;1.1.3.06.001;01/09/2025;1122.01;"VR COMPL CUSTO REF  
IMPORTACAO DA NF 002856 | 000050 
FLOTTWEG SE 000517 IMP009465/25 FRETE ";CONCIL
1.1.3.04.001;1.1.3.05.001;30/09/2025;220159.08;BX DOC. 94008362 - FLOTTWEG SE ;CONCIL
1.1.5.04.001;1.1.3.06.001;16/09/2025;15756.92;"BX DOC. IMP9607/25 - EGS CONSULTORIA E 
ASSESSORIA ADUANEIRA 
EIRELIPRORROGAÇÃO DE ADMISSÃO 
TEMPORÁRIA SCROLL ORDER 172337 ";CONCIL
1.1.5.04.001;1.1.3.06.001;24/09/2025;14997.89;"BX DOC. IMP960725C - EGS CONSULTORIA E 
ASSESSORIA ADUANEIRA EIRELINUMERÁRIO 
COMPLEMENTAR REF. PRORROGAÇÃO ADM 
TEMP SCROLL ORDER 172337 ";CONCIL
3.3.3.05.022;1.2.4.03.003;30/09/2025;3187.96;DEPRECIACAO DE BENS MAQUINAS E EQUIPAMENTOS;ATFDMI
3.3.3.05.022;1.2.4.03.006;30/09/2025;865.63;DEPRECIACAO DE BENS MOVEIS E UTENSILIOS ;ATFDMI
3.3.3.05.022;1.2.4.03.010;30/09/2025;1299.64;DEPRECIACAO DE BENS EQUIPAMENTOS DE INFORMÁTICA;ATFDMI
3.3.3.05.022;1.2.4.03.004;30/09/2025;3200;DEPRECIACAO DE BENS VEICULOS ;ATFDMI
3.3.3.05.022;1.2.4.03.005;30/09/2025;892.38;DEPRECIACAO DE BENS BENFEITORIA EM IMOVEIS DE TERC;ATFDMI
3.3.3.05.020;1.2.4.05.001;30/09/2025;460.66;DEPRECIACAO DE BENS SOFTWARE ;ATFDMI
3.3.3.05.022;1.2.4.03.002;30/09/2025;2863.19;DEPRECIACAO DE BENS COMPUTADORES E PERIFERICOS;ATFDMI
1.1.3.06.001;;01/09/2025;8714.64;ADTO 000545 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000545/IMP009548/25 ORDER 185776;BXCP
;1.1.1.02.004;01/09/2025;8714.64;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
2.1.2.01.000638;;01/09/2025;3093.47;OP 5014 PGTO NF 3092MAIS BRASILEIRA SERVICOS INTELIGENTES LTDA;BXCP
2.1.2.01.000638;2.1.4.01.012;01/09/2025;179.03;OP 5014- PCC RETIDO NF 3092 MAIS BRASILEIRA SERVICOS INTELIGENTES LTDA;BXCP
;1.1.1.02.004;01/09/2025;3093.47;BX CP MAIS BRASILEIRA SERVIÇOS INTELIGENTES;BXCP
2.1.2.03.000050;;01/09/2025;1417582.52;OP 0126 INVOICE A PAGAR BX DOC. 90066243 - FLOTTWEG SE INVOICE REF. PROC. 000493 EURO 222.407,75 TX : 6,3738000;BXCP
2.1.2.03.000050;;01/09/2025;1067.55;OP 0126 INVOICE A PAGAR VARIACAO CAMBIAL DOC FLOTTWEG SE  90066243;BXCP
;1.1.1.02.004;01/09/2025;1418650.07;BX CP FLOTTWEG SE;BXCP
1.1.3.06.001;;02/09/2025;10865.38;ADTO 000549 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000549/IMP009554/25 ORDER 185775;BXCP
;1.1.1.02.004;02/09/2025;10865.38;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
1.1.3.06.001;;02/09/2025;19393.41;ADTO 000547 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000547/IMP009551/25 ORDER 185481;BXCP
;1.1.1.02.004;02/09/2025;19393.41;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
2.1.2.01.000176;;02/09/2025;7000;OP 5014 PGTO NF 6836NEW MAXX TRANSPORTES E SERVICOS LTDA;BXCP
;1.1.1.02.004;02/09/2025;7000;BX CP NEW MAXX TRANSPORTES E SERVIÇOS LTDA;BXCP
2.1.2.01.000663;;02/09/2025;4725;OP 5014 PGTO NF 37LUCAS PORTES TONON SOCIEDADE INDIVIDUAL DE ADVOCAC;BXCP
;1.1.1.02.004;02/09/2025;4725;BX CP LUCAS PORTES TONON SOC IND DE ADVOCACIA;BXCP
1.1.3.06.001;;03/09/2025;566317.28;ADTO 000548 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000548/IMP009553/25 ORDER 184446;BXCP
;1.1.1.02.004;03/09/2025;566317.28;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
2.1.2.01.000034;;03/09/2025;141.8;BX DOC. 191785163 - TELEFONICA BRASIL S/A;BXCP
;1.1.1.02.004;03/09/2025;141.8;BX CP TELEFONICA BRASIL S/A;BXCP
1.1.3.04.001;;03/09/2025;64.9;ADTO AD030925-1 EDITORA GLOBO S/A ASSINATURA VALOR ECONÔMICO - SETEMBRO/2025;BXCP
;1.1.1.02.004;03/09/2025;64.9;BX CP EDITORA GLOBO S/A;BXCP
2.1.2.01.000728;;03/09/2025;500;OP 5014 PGTO NF 15318.061.278 OSVALDO CRUZ JUNIOR;BXCP
;1.1.1.02.004;03/09/2025;500;BX CP OSVALDO CRUZ JUNIOR;BXCP
2.1.2.01.000150;;03/09/2025;3650;OP 5014 PGTO NF 65BRUNO MARON 073.853.594-00;BXCP
;1.1.1.02.004;03/09/2025;3650;BX CP BRUNO MARON;BXCP
1.1.3.04.001;;04/09/2025;46051.1;ADTO AD040925-1 ELLO PAINEIS ELETRICOS LTDA 20% REF. ADTO/SINAL COMPRA DE PAINEL PARA PROJETO SABESP;BXCP
;1.1.1.02.004;04/09/2025;46051.1;BX CP ELLO PAINEIS ELETRICOS LTDA;BXCP
3.3.3.04.005;;04/09/2025;35.8;BX DOC. RDVAD18-25 - ALISSON ROGERIO DANTAS;BXCP
;1.1.1.02.004;04/09/2025;35.8;BX CP ALISSON ROGERIO DANTAS;BXCP
3.3.1.03.012;;04/09/2025;289.96;BX DOC. RDVHF10-25 - HENRIQUE DO COUTO FALEIROS;BXCP
3.3.3.04.006;;04/09/2025;376.82;BX DOC. RDVHF10-25 - HENRIQUE DO COUTO FALEIROS;BXCP
3.3.3.05.009;;04/09/2025;1007.62;BX DOC. RDVHF10-25 - HENRIQUE DO COUTO FALEIROS;BXCP
3.3.3.05.044;;04/09/2025;72.46;BX DOC. RDVHF10-25 - HENRIQUE DO COUTO FALEIROS;BXCP
;1.1.1.02.004;04/09/2025;1746.86;BX CP HENRIQUE DO COUTO FALEIROS;BXCP
3.3.3.05.009;;04/09/2025;167;BX DOC. RDVTB10-25 - THAIS BELIERO DE LIMA BARCELLOS;BXCP
;1.1.1.02.004;04/09/2025;167;BX CP THAIS BELIERO DE LIMA BARCELLOS;BXCP
3.3.1.03.009;;04/09/2025;199;BX DOC. RDVCT04-25 - CARLA REGINA CADORIN TEDESCHI;BXCP
;1.1.1.02.004;04/09/2025;199;BX CP CARLA REGINA CADORIN TEDESCHI;BXCP
3.3.3.04.005;;04/09/2025;138.09;BX DOC. RDVEL13-25 - EBERSON JOSE LOPES;BXCP
3.3.3.05.009;;04/09/2025;302.49;BX DOC. RDVEL13-25 - EBERSON JOSE LOPES;BXCP
3.3.3.05.028;;04/09/2025;138;BX DOC. RDVEL13-25 - EBERSON JOSE LOPES;BXCP
;1.1.1.02.004;04/09/2025;578.58;BX CP EBERSON JOSE LOPES;BXCP
1.1.3.04.001;;04/09/2025;542.28;ADTO AD040925-2 KALUNGA SA MATERIAIS DE ESCRITÓRIO;BXCP
;1.1.1.02.004;04/09/2025;542.28;BX CP KALUNGA SA;BXCP
1.1.3.04.001;;04/09/2025;135;ADTO AD040925-3 TOPVENDAS COMERCIO DE PRODUTOS LTDA COMPRA DE BOTA DE SEGURANÇA P/ TÉC. ALISSON;BXCP
;1.1.1.02.004;04/09/2025;135;BX CP TOPVENDAS COM DE PRODUTOS LTDA;BXCP
2.1.2.01.000059;;05/09/2025;14188.54;PGTO 192721739 CENTRO DE GESTAO DE MEIOS DE PGTO. LTDA;BXCP
;1.1.1.02.004;05/09/2025;14188.54;BX CP CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA;BXCP
2.1.2.01.000437;;05/09/2025;1027.47;BX DOC. 2379 - EVOLOY TRANSPORTE E LOGÍSTICA LTDA;BXCP
;1.1.1.02.004;05/09/2025;1027.47;BX CP EVOLOY TRANSPORTE E LOGÍSTICA LTDA;BXCP
2.1.4.01.004;;05/09/2025;2269.75;BX DOC. GNRENF2952 - GOVERNO DO ESTADO DO MATO GROSSO ICMS ST S/ NF 2952;BXCP
;1.1.1.02.004;05/09/2025;2269.75;BX CP GOVERNO DO ESTADO DO MATO GROSSO;BXCP
1.1.3.04.001;;05/09/2025;234.21;ADTO AD050925-1 HIDROMEPE ENG DE MANUT HIDRAULICA IND E COM LTDA COMPRA DE PEÇA P/ PRENSA DA OFICINA;BXCP
;1.1.1.02.004;05/09/2025;234.21;BX CP HIDROMEPE ENG DE MANUT HIDRAULICA;BXCP
2.1.2.01.000165;;05/09/2025;56523.5;PGTO 010825 MANACA BENS, NEGOCIOS E PARTICIPACOES LTDA;BXCP
;1.1.1.02.004;05/09/2025;56523.5;BX CP MANACA BENS, NEGOCIOS E PARTICIPAÇÕES;BXCP
2.1.2.01.000685;;08/09/2025;600.6;BX DOC. 3019 - TOTAL FLEX HIDRAULICA LTDA;BXCP
;1.1.1.02.004;08/09/2025;600.6;BX CP TOTAL FLEX HIDRAULICA LTDA;BXCP
2.1.2.01.000510;;08/09/2025;4606;OP 5014 PGTO NF 217E.J SERRALHERIA LTDA;BXCP
;1.1.1.02.004;08/09/2025;4606;BX CP E.J SERRALHERIA LTDA;BXCP
2.1.2.01.000048;;08/09/2025;108986.13;OP 5014 PGTO NF 972WSC SERVICE CENTER CENTRIFUGAS INDUSTRIAIS LTDA;BXCP
2.1.2.01.000048;2.1.4.01.012;08/09/2025;5428.87;OP 5014- PCC RETIDO NF 972B WSC SERVICE CENTER CENTRIFUGAS INDUSTRIAIS LTDA;BXCP
;1.1.1.02.004;08/09/2025;108986.13;BX CP WSC SERVICE CENTER CENTRIF IND LTDA;BXCP
2.1.2.01.000048;;08/09/2025;113653.63;OP 5014 PGTO NF 974WSC SERVICE CENTER CENTRIFUGAS INDUSTRIAIS LTDA;BXCP
2.1.2.01.000048;2.1.4.01.012;08/09/2025;5661.37;OP 5014- PCC RETIDO NF 974B WSC SERVICE CENTER CENTRIFUGAS INDUSTRIAIS LTDA;BXCP
;1.1.1.02.004;08/09/2025;113653.63;BX CP WSC SERVICE CENTER CENTRIF IND LTDA;BXCP
2.1.4.01.004;;08/09/2025;1692.33;BX DOC. GNRENF2963 - GOVERNO DO ESTADO DO MATO GROSSO ICMS ST S/ NF 2963;BXCP
;1.1.1.02.004;08/09/2025;1692.33;BX CP GOVERNO DO ESTADO DO MATO GROSSO;BXCP
1.1.3.04.001;;08/09/2025;816.02;ADTO AD080925-1 THATUITO COMERCIAL LTDA COMPRA DE EPI´S;BXCP
;1.1.1.02.004;08/09/2025;816.02;BX CP THATUITO COMERCIAL LTDA;BXCP
1.1.3.06.001;;08/09/2025;65359.97;ADTO 000551 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000551/IMP00957525 ORDER 185740;BXCP
;1.1.1.02.004;08/09/2025;65359.97;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
1.1.3.06.001;;08/09/2025;6622.85;ADTO 000553 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000553/IMP009572/25 ORDER 185479;BXCP
;1.1.1.02.004;08/09/2025;6622.85;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
1.1.3.06.001;;08/09/2025;9816.19;ADTO 000554 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000554/IMP009582/25 ORDER 185915;BXCP
;1.1.1.02.004;08/09/2025;9816.19;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
1.1.3.06.001;;08/09/2025;7514.23;ADTO 000552 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000552/IMP009577/25 ORDER 185914;BXCP
;1.1.1.02.004;08/09/2025;7514.23;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
2.1.2.01.000034;;08/09/2025;141.8;BX DOC. 191841208 - TELEFONICA BRASIL S/A;BXCP
;1.1.1.02.004;08/09/2025;141.8;BX CP TELEFONICA BRASIL S/A;BXCP
1.1.3.06.001;;09/09/2025;36324.89;ADTO 000555 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000555/IMP009576/25 ORDER 185809;BXCP
;1.1.1.02.004;09/09/2025;36324.89;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
2.1.2.01.000437;;09/09/2025;730;BX DOC. 2387 - EVOLOY TRANSPORTE E LOGÍSTICA LTDA;BXCP
;1.1.1.02.004;09/09/2025;730;BX CP EVOLOY TRANSPORTE E LOGÍSTICA LTDA;BXCP
1.1.3.03.001;;09/09/2025;12000;ADTO VIAGEM RAFAEL PACHECO ADRP090925 ADTO P/ VIAGEM INTERNAIONAL À MATRIZ RAFAEL PACHECO;BXCP
;1.1.1.02.004;09/09/2025;12000;BX CP RAFAEL PACHECO;BXCP
2.1.6.01.002;;10/09/2025;1644.31;BX DOC. 12246760/5 - PORTO SEGURO COMPANHIA DE SEGUROS GERAIS;BXCP
;1.1.1.02.004;10/09/2025;1644.31;BX CP PORTO SEGURO COMPANHIA DE SEGUROS GERAIS;BXCP
3.3.3.04.004;;10/09/2025;67917.78;BX DOC. FT10776 - RFORTE VIAGENS E TURISMO LTDARFORT FT00010776;BXCP
3.3.3.04.005;;10/09/2025;21259.93;BX DOC. FT10776 - RFORTE VIAGENS E TURISMO LTDARFORT FT00010776;BXCP
3.3.3.04.007;;10/09/2025;6546.43;BX DOC. FT10776 - RFORTE VIAGENS E TURISMO LTDARFORT FT00010776;BXCP
3.3.3.04.008;;10/09/2025;554.68;BX DOC. FT10776 - RFORTE VIAGENS E TURISMO LTDARFORT FT00010776;BXCP
;1.1.1.02.004;10/09/2025;96278.82;BX CP RFORTE VIAGENS E TURISMO LTDA;BXCP
2.1.2.01.000042;;10/09/2025;33618.93;OP 5014 PGTO NF 10504992UNIMED CAMPINAS COOPERATIVA DE TRABALHO;BXCP
2.1.2.01.000042;2.1.4.01.012;10/09/2025;14.37;OP 5014- PCC RETIDO NF 10504992 UNIMED CAMPINAS COOPERATIVA DE TRABALHO;BXCP
;1.1.1.02.004;10/09/2025;33618.93;BX CP UNIMED CAMPINAS COOPERATIVA DE TRABALHO;BXCP
1.1.3.06.001;;11/09/2025;16650.08;ADTO 000556 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000556/IMP009591/25 ORDER 185605;BXCP
;1.1.1.02.004;11/09/2025;16650.08;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
2.1.2.01.000177;;11/09/2025;2900;BX DOC. 2855 - PACKMADE EMBALAGENS E ARTEFATOS DE MADEIRA LTDA;BXCP
;1.1.1.02.004;11/09/2025;2900;BX CP PACKMADE EMBALAGENS E ARTEF DE MADEIRA;BXCP
1.1.3.06.001;;11/09/2025;897.31;BX DOC. 0005380001 - EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI SALDO A PAGAR REF PROCESSO 000538;BXCP
;1.1.1.02.004;11/09/2025;897.31;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
2.1.2.01.000437;;12/09/2025;4750;BX DOC. 2398 - EVOLOY TRANSPORTE E LOGÍSTICA LTDA;BXCP
;1.1.1.02.004;12/09/2025;4750;BX CP EVOLOY TRANSPORTE E LOGÍSTICA LTDA;BXCP
1.1.3.06.001;;12/09/2025;8495.16;ADTO 000558 EGS CONSULTORIA E ASSESSORIA ADUANEIRA EIRELI PROCESSO 000558/IMP009592/25 ORDER 185955;BXCP
;1.1.1.02.004;12/09/2025;8495.16;BX CP EGS CONSULTORIA E ASSESSORIA ADUANEIRA;BXCP
3.3.3.04.003;;12/09/2025;514.34;BX DOC. RDVAJ04-25 - ALEXANDRE COSTA BRUNELLO JUNIOR;BXCP
;1.1.1.02.004;12/09/2025;514.34;BX CP ALEXANDRE COSTA BRUNELLO JUNIOR;BXCP
3.3.3.04.003;;12/09/2025;39;BX DOC. RDVUO07-25 - UARLEI RODRIGUES DE OLIVEIRA;BXCP
;1.1.1.02.004;12/09/2025;39;BX CP UARLEI RODRIGUES DE OLIVEIRA;BXCP
3.3.3.05.009;;12/09/2025;357.34;BX DOC. RDVUO08-25 - UARLEI RODRIGUES DE OLIVEIRA;BXCP
;1.1.1.02.004;12/09/2025;357.34;BX CP UARLEI RODRIGUES DE OLIVEIRA;BXCP
1.1.3.04.001;;12/09/2025;27720;ADTO AD120925-1 IFOOD BENEFICIOS E SERVICOS LTDA. RECARGA DIÁRIAS COMERCIAL E SERVICE -  15/09/2025 A 15/10/2025;BXCP
;1.1.1.02.004;12/09/2025;27720;BX CP IFOOD BENEFICIOS E SERVIÇOS LTDA.;BXCP
1.1.3.01.001;;12/09/2025;140421.03;BX DOC. ADTSAL0925 - FOLHA DE PAGAMENTOADTO DE SALÁRIO 09/2025;BXCP
;1.1.1.02.004;12/09/2025;140421.03;BX CP FOLHA DE PAGAMENTO;BXCP
2.1.4.01.002;;15/09/2025;115.5;BX DOC. 5178IS - PREFEITURA MUNICIPAL DE HORTOLANDIA;BXCP
;1.1.1.02.004;15/09/2025;115.5;BX CP PREFEITURA MUNICIPAL DE HORTOLANDIA;BXCP
2.1.2.01.000727;;15/09/2025;2000;OP 5014 PGTO NF 12CONFIAN COMPLIANCE LTDA;BXCP
;1.1.1.02.004;15/09/2025;2000;BX CP CONFIAN COMPLIANCE LTDA;BXCP
